word, count, percent, cum
früher, 2, 0.03, 74.88
früh, 2, 0.03, 74.92
froh, 2, 0.03, 74.95
freundlich, 2, 0.03, 74.98
freunde, 2, 0.03, 75.02
freude, 2, 0.03, 75.05
fremder, 2, 0.03, 75.08
freilich, 2, 0.03, 75.12
fingerspitzen, 2, 0.03, 75.15
fing, 2, 0.03, 75.18
feuer, 2, 0.03, 75.22
feste, 2, 0.03, 75.25
fernen, 2, 0.03, 75.28
ferne, 2, 0.03, 75.32
fensters, 2, 0.03, 75.35
fensterbrüstung, 2, 0.03, 75.38
familie, 2, 0.03, 75.42
fallen, 2, 0.03, 75.45
fahrgast, 2, 0.03, 75.48
erscheinung, 2, 0.03, 75.52
erscheint, 2, 0.03, 75.55
erscheinen, 2, 0.03, 75.58
ernst, 2, 0.03, 75.62
erkannt, 2, 0.03, 75.65
entschlüsse, 2, 0.03, 75.68
entschlossen, 2, 0.03, 75.72
entlarvung, 2, 0.03, 75.75
ende, 2, 0.03, 75.78
ellbogen, 2, 0.03, 75.82
eingeladen, 2, 0.03, 75.85
eilig, 2, 0.03, 75.88
eben, 2, 0.03, 75.92
dürfen, 2, 0.03, 75.95
durcheinander, 2, 0.03, 75.98
dritten, 2, 0.03, 76.02
drei, 2, 0.03, 76.05
drehte, 2, 0.03, 76.08
dort, 2, 0.03, 76.12
dorfe, 2, 0.03, 76.15
diesmal, 2, 0.03, 76.18
deutlich, 2, 0.03, 76.22
dergleichen, 2, 0.03, 76.25
denen, 2, 0.03, 76.28
deine, 2, 0.03, 76.32
dazu, 2, 0.03, 76.35
davon, 2, 0.03, 76.38
dastehen, 2, 0.03, 76.42
daran, 2, 0.03, 76.45
böses, 2, 0.03, 76.48
böschung, 2, 0.03, 76.52
brücke, 2, 0.03, 76.55
brust, 2, 0.03, 76.58
boden, 2, 0.03, 76.62
blieb, 2, 0.03, 76.65
blicken, 2, 0.03, 76.68
bleibt, 2, 0.03, 76.72
betten, 2, 0.03, 76.75
beste, 2, 0.03, 76.78
besser, 2, 0.03, 76.82
bereit, 2, 0.03, 76.85
beleuchteten, 2, 0.03, 76.88
bekannten, 2, 0.03, 76.92
bekam, 2, 0.03, 76.95
beinen, 2, 0.03, 76.98
beine, 2, 0.03, 77.02
bauernfängers, 2, 0.03, 77.05
b, 2, 0.03, 77.08
ausweichen, 2, 0.03, 77.12
aussteigen, 2, 0.03, 77.15
aussicht, 2, 0.03, 77.18
aufsteigt, 2, 0.03, 77.22
aufregung, 2, 0.03, 77.25
aufhören, 2, 0.03, 77.28
arbeit, 2, 0.03, 77.32
angezogen, 2, 0.03, 77.35
aneinander, 2, 0.03, 77.38
anderen, 2, 0.03, 77.42
anblick, 2, 0.03, 77.45
alten, 2, 0.03, 77.48
abweisung, 2, 0.03, 77.52
abschied, 2, 0.03, 77.55
abends, 2, 0.03, 77.58
ab, 2, 0.03, 77.62
übrigens, 1, 0.02, 77.63
übrig, 1, 0.02, 77.65
überzeugten, 1, 0.02, 77.67
überwältigen, 1, 0.02, 77.68
überrundete, 1, 0.02, 77.70
überrascht, 1, 0.02, 77.72
überlegt, 1, 0.02, 77.73
