word, count, percent, cum
gelassen, 3, 0.02, 79.40
gelang, 3, 0.02, 79.42
gehalten, 3, 0.02, 79.43
gedacht, 3, 0.02, 79.45
gebeten, 3, 0.02, 79.47
g, 3, 0.02, 79.48
fußspitzen, 3, 0.02, 79.50
fußboden, 3, 0.02, 79.51
fuß, 3, 0.02, 79.53
froh, 3, 0.02, 79.54
frisch, 3, 0.02, 79.56
freundlich, 3, 0.02, 79.57
freunde, 3, 0.02, 79.59
folgten, 3, 0.02, 79.61
flog, 3, 0.02, 79.62
finger, 3, 0.02, 79.64
fing, 3, 0.02, 79.65
fertig, 3, 0.02, 79.67
faust, 3, 0.02, 79.68
erstenmal, 3, 0.02, 79.70
erschrak, 3, 0.02, 79.71
erschienen, 3, 0.02, 79.73
ernsthaft, 3, 0.02, 79.75
erklärungen, 3, 0.02, 79.76
erklären, 3, 0.02, 79.78
erinnerte, 3, 0.02, 79.79
erhobener, 3, 0.02, 79.81
erhoben, 3, 0.02, 79.82
erhob, 3, 0.02, 79.84
