word, count, percent, cum
Петромъ, 2, 0.03, 56.81
Персидское, 2, 0.03, 56.84
ПЕРЕРИСОВКѢ, 2, 0.03, 56.88
П, 2, 0.03, 56.91
Они, 2, 0.03, 56.94
Объ, 2, 0.03, 56.97
Нѣкоторые, 2, 0.03, 57.01
Не, 2, 0.03, 57.04
Напротивъ, 2, 0.03, 57.07
Н, 2, 0.03, 57.10
Мы, 2, 0.03, 57.14
Михаилу, 2, 0.03, 57.17
Михаиломъ, 2, 0.03, 57.20
МОСКОВІИ, 2, 0.03, 57.23
ЛУКОМСКІЙ, 2, 0.03, 57.27
Корбомъ, 2, 0.03, 57.30
Книга, 2, 0.03, 57.33
Ключевскій, 2, 0.03, 57.36
Казни, 2, 0.03, 57.40
Кавказъ, 2, 0.03, 57.43
КЪ, 2, 0.03, 57.46
КОЛОКОЛЬНЯ, 2, 0.03, 57.49
КАЗАКЪ, 2, 0.03, 57.53
Ихъ, 2, 0.03, 57.56
Изъ, 2, 0.03, 57.59
ИВАНА, 2, 0.03, 57.62
Женщины, 2, 0.03, 57.66
ЖЕНЩИНЪ, 2, 0.03, 57.69
Европѣ, 2, 0.03, 57.72
Европу, 2, 0.03, 57.75
До, 2, 0.03, 57.79
Далѣе, 2, 0.03, 57.82
Границы, 2, 0.03, 57.85
Государства, 2, 0.03, 57.89
Голштинскаго, 2, 0.03, 57.92
ГЕРБЕРШТЕЙНЪ, 2, 0.03, 57.95
Въѣздъ, 2, 0.03, 57.98
Впереди, 2, 0.03, 58.02
Вотъ, 2, 0.03, 58.05
Величеству, 2, 0.03, 58.08
Великій, 2, 0.03, 58.11
Вдоль, 2, 0.03, 58.15
Василія, 2, 0.03, 58.18
ВСАДНИКИ, 2, 0.03, 58.21
ВОСКРЕСЕНІЕ, 2, 0.03, 58.24
ВОДООСВЯЩЕНІЯ, 2, 0.03, 58.28
ВО, 2, 0.03, 58.31
ВЕРБНОЕ, 2, 0.03, 58.34
ВЕЛИКАГО, 2, 0.03, 58.37
Блаженнаго, 2, 0.03, 58.41
Берлинѣ, 2, 0.03, 58.44
Англіи, 2, 0.03, 58.47
Амстердамѣ, 2, 0.03, 58.50
АУДІЕНЦІЯ, 2, 0.03, 58.54
АПОСТОЛА, 2, 0.03, 58.57
à, 2, 0.03, 58.60
«Московитское, 2, 0.03, 58.63
«das, 2, 0.03, 58.67
xviii, 2, 0.03, 58.70
veränderte, 2, 0.03, 58.73
the, 2, 0.03, 58.77
russland», 2, 0.03, 58.80
russes, 2, 0.03, 58.83
pierre, 2, 0.03, 58.86
of, 2, 0.03, 58.90
moscoviticarum, 2, 0.03, 58.93
moreau, 2, 0.03, 58.96
jeune, 2, 0.03, 58.99
impériale, 2, 0.03, 59.03
ii, 2, 0.03, 59.06
herberstein, 2, 0.03, 59.09
grand, 2, 0.03, 59.12
folio, 2, 0.03, 59.16
etc, 2, 0.03, 59.19
et, 2, 0.03, 59.22
du, 2, 0.03, 59.25
cavaliers, 2, 0.03, 59.29
Ѳеодоръ, 1, 0.02, 59.30
ѲЕОДОРЪ, 1, 0.02, 59.32
ѣздившій, 1, 0.02, 59.34
ѣдутъ, 1, 0.02, 59.35
іюля, 1, 0.02, 59.37
іn, 1, 0.02, 59.38
ящикъ, 1, 0.02, 59.40
яркій, 1, 0.02, 59.42
ярко, 1, 0.02, 59.43
яркимъ, 1, 0.02, 59.45
языка, 1, 0.02, 59.47
являющійся, 1, 0.02, 59.48
явленіямъ, 1, 0.02, 59.50
явленія, 1, 0.02, 59.51
явиться, 1, 0.02, 59.53
явилась, 1, 0.02, 59.55
яблоковъ, 1, 0.02, 59.56
яблокахъ, 1, 0.02, 59.58
этимъ, 1, 0.02, 59.60
этими, 1, 0.02, 59.61
этикета;, 1, 0.02, 59.63
эпоху, 1, 0.02, 59.64
экспедиціи, 1, 0.02, 59.66
экзотическій, 1, 0.02, 59.68
экземплярѣ, 1, 0.02, 59.69
экземпляры, 1, 0.02, 59.71
экземплярамъ, 1, 0.02, 59.73
шубу, 1, 0.02, 59.74
шлемъ, 1, 0.02, 59.76
шла, 1, 0.02, 59.78
широкой, 1, 0.02, 59.79
шею, 1, 0.02, 59.81
шестеркой, 1, 0.02, 59.82
шествія, 1, 0.02, 59.84
шествіе, 1, 0.02, 59.86
шаръ, 1, 0.02, 59.87
чужая, 1, 0.02, 59.89
чудесныя, 1, 0.02, 59.91
чудесными, 1, 0.02, 59.92
чугуннымъ, 1, 0.02, 59.94
чтеніи, 1, 0.02, 59.95
читать, 1, 0.02, 59.97
читателя, 1, 0.02, 59.99
