index, word, count, percent, cum
755, пламенея, 3, 0.02, 55.65
756, первое, 3, 0.02, 55.67
757, паки, 3, 0.02, 55.68
758, отец, 3, 0.02, 55.70
759, отврати, 3, 0.02, 55.72
760, оно, 3, 0.02, 55.73
761, око, 3, 0.02, 55.75
762, океан, 3, 0.02, 55.76
763, нравы, 3, 0.02, 55.78
764, ночь, 3, 0.02, 55.80
765, новый, 3, 0.02, 55.81
766, ново, 3, 0.02, 55.83
767, никому, 3, 0.02, 55.85
768, нами, 3, 0.02, 55.86
769, награду, 3, 0.02, 55.88
770, мук, 3, 0.02, 55.90
771, мрачный, 3, 0.02, 55.91
772, молнии, 3, 0.02, 55.93
773, моему, 3, 0.02, 55.94
774, могут, 3, 0.02, 55.96
775, многа, 3, 0.02, 55.98
776, мне:, 3, 0.02, 55.99
777, миры, 3, 0.02, 56.01
778, милосердья, 3, 0.02, 56.03
779, миллионы, 3, 0.02, 56.04
780, мечты, 3, 0.02, 56.06
781, места, 3, 0.02, 56.07
782, любовью, 3, 0.02, 56.09
783, любить, 3, 0.02, 56.11
784, любви, 3, 0.02, 56.12
785, лучше, 3, 0.02, 56.14
786, лучей;, 3, 0.02, 56.16
787, лучей, 3, 0.02, 56.17
788, луна, 3, 0.02, 56.19
789, лететь, 3, 0.02, 56.20
790, летают, 3, 0.02, 56.22
791, кумиров, 3, 0.02, 56.24
792, кроток, 3, 0.02, 56.25
793, кровью, 3, 0.02, 56.27
794, красоты, 3, 0.02, 56.29
795, которого, 3, 0.02, 56.30
796, косою, 3, 0.02, 56.32
797, конца, 3, 0.02, 56.34
798, коей, 3, 0.02, 56.35
799, коварства, 3, 0.02, 56.37
800, искра, 3, 0.02, 56.38
801, или, 3, 0.02, 56.40
802, идут, 3, 0.02, 56.42
803, идет, 3, 0.02, 56.43
804, зришь, 3, 0.02, 56.45
805, зрелся, 3, 0.02, 56.47
806, зрак, 3, 0.02, 56.48
807, знав, 3, 0.02, 56.50
808, злым, 3, 0.02, 56.51
809, злобно, 3, 0.02, 56.53
810, зло, 3, 0.02, 56.55
811, злате, 3, 0.02, 56.56
812, земны, 3, 0.02, 56.58
813, земное, 3, 0.02, 56.60
814, звучит, 3, 0.02, 56.61
815, звездных, 3, 0.02, 56.63
816, звезда, 3, 0.02, 56.64
817, защиту, 3, 0.02, 56.66
818, запад, 3, 0.02, 56.68
819, законы, 3, 0.02, 56.69
820, завтра, 3, 0.02, 56.71
821, жребий, 3, 0.02, 56.73
822, жил, 3, 0.02, 56.74
823, живут, 3, 0.02, 56.76
824, живот, 3, 0.02, 56.78
825, живет, 3, 0.02, 56.79
826, жива, 3, 0.02, 56.81
827, жертвы, 3, 0.02, 56.82
828, желанье, 3, 0.02, 56.84
829, желаний, 3, 0.02, 56.86
830, жезл, 3, 0.02, 56.87
831, жажду, 3, 0.02, 56.89
832, ею, 3, 0.02, 56.91
833, ей, 3, 0.02, 56.92
834, е, 3, 0.02, 56.94
835, духа, 3, 0.02, 56.95
836, друг, 3, 0.02, 56.97
837, древо, 3, 0.02, 56.99
838, доходит, 3, 0.02, 57.00
839, должно, 3, 0.02, 57.02
840, добрый, 3, 0.02, 57.04
841, доброт, 3, 0.02, 57.05
842, добро, 3, 0.02, 57.07
843, дебрь, 3, 0.02, 57.08
844, громы, 3, 0.02, 57.10
845, грома, 3, 0.02, 57.12
846, гробом, 3, 0.02, 57.13
847, грехи, 3, 0.02, 57.15
848, гремит, 3, 0.02, 57.17
849, град, 3, 0.02, 57.18
850, гонит, 3, 0.02, 57.20
851, гнев, 3, 0.02, 57.22
852, глядит, 3, 0.02, 57.23
853, главы, 3, 0.02, 57.25
854, высоту, 3, 0.02, 57.26
855, высоко, 3, 0.02, 57.28
856, всё, 3, 0.02, 57.30
857, времен, 3, 0.02, 57.31
858, вред, 3, 0.02, 57.33
859, врагов, 3, 0.02, 57.35
860, враги, 3, 0.02, 57.36
861, вот, 3, 0.02, 57.38
862, волю, 3, 0.02, 57.39
863, волнами, 3, 0.02, 57.41
864, волею, 3, 0.02, 57.43
865, воле, 3, 0.02, 57.44
866, вознес, 3, 0.02, 57.46
867, возможет, 3, 0.02, 57.48
868, воздуха, 3, 0.02, 57.49
869, воздух, 3, 0.02, 57.51
870, возводит, 3, 0.02, 57.52
871, внемлет, 3, 0.02, 57.54
872, вне, 3, 0.02, 57.56
873, вкупе, 3, 0.02, 57.57
874, вещает, 3, 0.02, 57.59
875, вечных, 3, 0.02, 57.61
876, вечна, 3, 0.02, 57.62
877, ветр, 3, 0.02, 57.64
878, венец, 3, 0.02, 57.65
879, веков, 3, 0.02, 57.67
880, века, 3, 0.02, 57.69
881, ведет, 3, 0.02, 57.70
882, ваша, 3, 0.02, 57.72
883, вас, 3, 0.02, 57.74
884, вам, 3, 0.02, 57.75
885, быстры, 3, 0.02, 57.77
886, бурь, 3, 0.02, 57.79
887, брань, 3, 0.02, 57.80
888, брани, 3, 0.02, 57.82
889, больше, 3, 0.02, 57.83
890, болезнь, 3, 0.02, 57.85
891, боится, 3, 0.02, 57.87
892, близь, 3, 0.02, 57.88
893, благости, 3, 0.02, 57.90
894, благих, 3, 0.02, 57.92
895, благим, 3, 0.02, 57.93
896, бежит, 3, 0.02, 57.95
897, Чей, 3, 0.02, 57.96
898, Чего, 3, 0.02, 57.98
899, Царя, 3, 0.02, 58.00
900, Хлеб, 3, 0.02, 58.01
901, Хвалите, 3, 0.02, 58.03
902, Услышь, 3, 0.02, 58.05
903, Тех, 3, 0.02, 58.06
904, Те, 3, 0.02, 58.08
905, Творцом, 3, 0.02, 58.09
906, Так—, 3, 0.02, 58.11
907, Со, 3, 0.02, 58.13
908, Слез, 3, 0.02, 58.14
909, Скорбь, 3, 0.02, 58.16
910, Свой, 3, 0.02, 58.18
911, Саул, 3, 0.02, 58.19
912, Придите, 3, 0.02, 58.21
913, Правда, 3, 0.02, 58.23
914, Пошли, 3, 0.02, 58.24
915, Послан, 3, 0.02, 58.26
916, Помощник, 3, 0.02, 58.27
917, Полк, 3, 0.02, 58.29
918, Покров, 3, 0.02, 58.31
919, Подобно, 3, 0.02, 58.32
920, Отколе, 3, 0.02, 58.34
921, Объемлет, 3, 0.02, 58.36
922, Небес, 3, 0.02, 58.37
923, Нам, 3, 0.02, 58.39
924, Монарх, 3, 0.02, 58.40
925, Моей, 3, 0.02, 58.42
926, Мое, 3, 0.02, 58.44
927, Могли, 3, 0.02, 58.45
928, Меж, 3, 0.02, 58.47
929, Лучи, 3, 0.02, 58.49
930, Куда, 3, 0.02, 58.50
931, Кой, 3, 0.02, 58.52
932, Исайя, 3, 0.02, 58.53
933, Зовет, 3, 0.02, 58.55
934, Законы, 3, 0.02, 58.57
935, Еще, 3, 0.02, 58.58
936, Един, 3, 0.02, 58.60
937, Едва, 3, 0.02, 58.62
938, Душа, 3, 0.02, 58.63
939, Грядет, 3, 0.02, 58.65
940, Господни, 3, 0.02, 58.67
941, Господа, 3, 0.02, 58.68
942, Галат, 3, 0.02, 58.70
943, Всяк, 3, 0.02, 58.71
944, Всегда, 3, 0.02, 58.73
945, Восстань, 3, 0.02, 58.75
946, Величие, 3, 0.02, 58.76
947, Бытия, 3, 0.02, 58.78
948, Адам, 3, 0.02, 58.80
949, ярых, 2, 0.01, 58.81
950, ярость, 2, 0.01, 58.82
951, языком, 2, 0.01, 58.83
952, язык, 2, 0.01, 58.84
953, яд, 2, 0.01, 58.85
954, явлюся, 2, 0.01, 58.86
955, явился, 2, 0.01, 58.87
956, я:, 2, 0.01, 58.88
957, юноша, 2, 0.01, 58.89
958, юности, 2, 0.01, 58.90
959, эфира, 2, 0.01, 58.91
960, эфир, 2, 0.01, 58.93
961, щедр, 2, 0.01, 58.94
962, шумящих, 2, 0.01, 58.95
963, шумным, 2, 0.01, 58.96
964, чья, 2, 0.01, 58.97
965, чужд, 2, 0.01, 58.98
966, чудесами, 2, 0.01, 58.99
967, чувствует, 2, 0.01, 59.00
968, чувства, 2, 0.01, 59.01
969, чтить, 2, 0.01, 59.02
970, чтил, 2, 0.01, 59.03
971, чтет, 2, 0.01, 59.05
972, чреду, 2, 0.01, 59.06
973, чистых, 2, 0.01, 59.07
974, чистым, 2, 0.01, 59.08
975, числа, 2, 0.01, 59.09
976, черты, 2, 0.01, 59.10
977, черных, 2, 0.01, 59.11
978, черным, 2, 0.01, 59.12
979, чему, 2, 0.01, 59.13
980, человеке, 2, 0.01, 59.14
981, чело, 2, 0.01, 59.15
982, чела, 2, 0.01, 59.16
983, часть, 2, 0.01, 59.18
984, церкви, 2, 0.01, 59.19
985, цель, 2, 0.01, 59.20
986, целомудрия, 2, 0.01, 59.21
987, цветы, 2, 0.01, 59.22
988, цветов, 2, 0.01, 59.23
989, цветах, 2, 0.01, 59.24
990, цвесть, 2, 0.01, 59.25
991, царску, 2, 0.01, 59.26
992, царей, 2, 0.01, 59.27
993, цареву, 2, 0.01, 59.28
994, храня, 2, 0.01, 59.30
995, храним, 2, 0.01, 59.31
996, хотя, 2, 0.01, 59.32
997, хор;, 2, 0.01, 59.33
998, холмов, 2, 0.01, 59.34
999, ходи, 2, 0.01, 59.35
1000, хляби, 2, 0.01, 59.36
1001, хлеб, 2, 0.01, 59.37
1002, хлад, 2, 0.01, 59.38
1003, утиши, 2, 0.01, 59.39
1004, утех, 2, 0.01, 59.40
1005, утвердил, 2, 0.01, 59.41
1006, усыпляет, 2, 0.01, 59.43
1007, уповает, 2, 0.01, 59.44
1008, упасть, 2, 0.01, 59.45
1009, уныние, 2, 0.01, 59.46
1010, умрешь—, 2, 0.01, 59.47
1011, умиленье, 2, 0.01, 59.48
1012, умереть, 2, 0.01, 59.49
1013, узах, 2, 0.01, 59.50
1014, ужас, 2, 0.01, 59.51
1015, увы, 2, 0.01, 59.52
1016, уверяет, 2, 0.01, 59.53
1017, тщетен, 2, 0.01, 59.54
1018, тучи, 2, 0.01, 59.56
1019, ту, 2, 0.01, 59.57
1020, трон, 2, 0.01, 59.58
1021, треском, 2, 0.01, 59.59
1022, треск, 2, 0.01, 59.60
1023, трепет, 2, 0.01, 59.61
1024, точно, 2, 0.01, 59.62
1025, тоской, 2, 0.01, 59.63
1026, торжеств, 2, 0.01, 59.64
1027, топит, 2, 0.01, 59.65
1028, тоны, 2, 0.01, 59.66
1029, тоном, 2, 0.01, 59.68
1030, ток, 2, 0.01, 59.69
1031, тогда, 2, 0.01, 59.70
1032, тму, 2, 0.01, 59.71
1033, тмится, 2, 0.01, 59.72
1034, тме, 2, 0.01, 59.73
1035, тли, 2, 0.01, 59.74
1036, тленье, 2, 0.01, 59.75
1037, тлен, 2, 0.01, 59.76
1038, тишине, 2, 0.01, 59.77
1039, тишина, 2, 0.01, 59.78
1040, тише, 2, 0.01, 59.79
1041, тихий, 2, 0.01, 59.81
1042, тихие, 2, 0.01, 59.82
1043, тиран, 2, 0.01, 59.83
1044, тень:, 2, 0.01, 59.84
1045, тело, 2, 0.01, 59.85
1046, тел, 2, 0.01, 59.86
1047, текут, 2, 0.01, 59.87
1048, теките, 2, 0.01, 59.88
1049, твою, 2, 0.01, 59.89
1050, творишь, 2, 0.01, 59.90
1051, творенье, 2, 0.01, 59.91
1052, твоему, 2, 0.01, 59.93
1053, твердый, 2, 0.01, 59.94
1054, твердость, 2, 0.01, 59.95
1055, тверда, 2, 0.01, 59.96
1056, тартара, 2, 0.01, 59.97
1057, тайн, 2, 0.01, 59.98
1058, сыну, 2, 0.01, 59.99
1059, счастья, 2, 0.01, 60.00
1060, счастьи, 2, 0.01, 60.01
1061, счастьем, 2, 0.01, 60.02
1062, счастье, 2, 0.01, 60.03
1063, счастлив, 2, 0.01, 60.04
1064, сходил, 2, 0.01, 60.06
1065, существует, 2, 0.01, 60.07
1066, существо, 2, 0.01, 60.08
1067, существе, 2, 0.01, 60.09
1068, суета, 2, 0.01, 60.10
1069, сует, 2, 0.01, 60.11
1070, судом, 2, 0.01, 60.12
1071, судить, 2, 0.01, 60.13
1072, суде, 2, 0.01, 60.14
1073, струятся, 2, 0.01, 60.15
1074, струны, 2, 0.01, 60.16
1075, струнам, 2, 0.01, 60.17
1076, струей, 2, 0.01, 60.19
1077, строй, 2, 0.01, 60.20
1078, стремленьи, 2, 0.01, 60.21
1079, стрелы, 2, 0.01, 60.22
1080, страшны, 2, 0.01, 60.23
1081, страха, 2, 0.01, 60.24
1082, страсть, 2, 0.01, 60.25
1083, страстны, 2, 0.01, 60.26
1084, стран, 2, 0.01, 60.27
1085, страдать, 2, 0.01, 60.28
1086, стою, 2, 0.01, 60.29
1087, стопы, 2, 0.01, 60.31
1088, стол, 2, 0.01, 60.32
1089, стихия, 2, 0.01, 60.33
1090, стихий, 2, 0.01, 60.34
1091, степени, 2, 0.01, 60.35
1092, станет, 2, 0.01, 60.36
1093, стало, 2, 0.01, 60.37
1094, стала, 2, 0.01, 60.38
1095, стаду, 2, 0.01, 60.39
1096, стада, 2, 0.01, 60.40
1097, ставь, 2, 0.01, 60.41
1098, сродно, 2, 0.01, 60.42
1099, спящие, 2, 0.01, 60.44
1100, спас, 2, 0.01, 60.45
1101, сотрется, 2, 0.01, 60.46
1102, сотворю, 2, 0.01, 60.47
1103, сонме, 2, 0.01, 60.48
1104, соль, 2, 0.01, 60.49
1105, солнцев, 2, 0.01, 60.50
1106, сокрушил, 2, 0.01, 60.51
1107, сокрушенье, 2, 0.01, 60.52
1108, сокрушенно, 2, 0.01, 60.53
1109, сокрушатся, 2, 0.01, 60.54
1110, сойдет, 2, 0.01, 60.56
1111, созданье, 2, 0.01, 60.57
1112, совести, 2, 0.01, 60.58
1113, сносить, 2, 0.01, 60.59
1114, снова, 2, 0.01, 60.60
1115, снисходит, 2, 0.01, 60.61
1116, снег, 2, 0.01, 60.62
1117, сне, 2, 0.01, 60.63
1118, смотрит, 2, 0.01, 60.64
1119, смертные, 2, 0.01, 60.65
1120, смертны, 2, 0.01, 60.66
1121, смертну, 2, 0.01, 60.67
1122, смертном, 2, 0.01, 60.69
1123, смертию, 2, 0.01, 60.70
1124, смеет, 2, 0.01, 60.71
1125, случай, 2, 0.01, 60.72
1126, слова, 2, 0.01, 60.73
1127, слезы, 2, 0.01, 60.74
1128, слезой, 2, 0.01, 60.75
1129, слезах, 2, 0.01, 60.76
1130, слезами, 2, 0.01, 60.77
1131, следы, 2, 0.01, 60.78
1132, сладчайший, 2, 0.01, 60.79
1133, сладки, 2, 0.01, 60.80
1134, сладка, 2, 0.01, 60.82
1135, славословить, 2, 0.01, 60.83
1136, славой, 2, 0.01, 60.84
1137, слабым, 2, 0.01, 60.85
1138, слабостей, 2, 0.01, 60.86
1139, слабо, 2, 0.01, 60.87
1140, скрыты, 2, 0.01, 60.88
1141, скрежещет, 2, 0.01, 60.89
1142, скоро, 2, 0.01, 60.90
1143, скорбью, 2, 0.01, 60.91
1144, скорби, 2, 0.01, 60.92
1145, скалы, 2, 0.01, 60.94
1146, скажет, 2, 0.01, 60.95
1147, сияют, 2, 0.01, 60.96
1148, сияет, 2, 0.01, 60.97
1149, сию, 2, 0.01, 60.98
1150, сирых, 2, 0.01, 60.99
1151, сильно, 2, 0.01, 61.00
1152, силу, 2, 0.01, 61.01
1153, силен, 2, 0.01, 61.02
1154, сие, 2, 0.01, 61.03
1155, сечет, 2, 0.01, 61.04
1156, серпы, 2, 0.01, 61.05
1157, серный, 2, 0.01, 61.07
1158, сердцах, 2, 0.01, 61.08
1159, сень, 2, 0.01, 61.09
1160, семя, 2, 0.01, 61.10
1161, сему, 2, 0.01, 61.11
1162, себе», 2, 0.01, 61.12
1163, святых, 2, 0.01, 61.13
1164, святым, 2, 0.01, 61.14
1165, святый, 2, 0.01, 61.15
1166, святою, 2, 0.01, 61.16
1167, связь, 2, 0.01, 61.17
1168, свойств, 2, 0.01, 61.19
1169, свой:, 2, 0.01, 61.20
1170, своих;, 2, 0.01, 61.21
1171, своею, 2, 0.01, 61.22
1172, своды, 2, 0.01, 61.23
1173, свобода, 2, 0.01, 61.24
1174, свирепо, 2, 0.01, 61.25
1175, свету, 2, 0.01, 61.26
1176, светило, 2, 0.01, 61.27
1177, свет», 2, 0.01, 61.28
1178, свет:, 2, 0.01, 61.29
1179, сверкают, 2, 0.01, 61.30
1180, сверкает, 2, 0.01, 61.32
1181, сан, 2, 0.01, 61.33
1182, самом, 2, 0.01, 61.34
1183, сама, 2, 0.01, 61.35
1184, сад, 2, 0.01, 61.36
1185, ручья, 2, 0.01, 61.37
1186, рубище, 2, 0.01, 61.38
1187, рощи, 2, 0.01, 61.39
1188, роскошь, 2, 0.01, 61.40
1189, роскоши, 2, 0.01, 61.41
1190, роса, 2, 0.01, 61.42
1191, роды, 2, 0.01, 61.43
1192, рог;, 2, 0.01, 61.45
1193, рек:, 2, 0.01, 61.46
1194, ревет, 2, 0.01, 61.47
1195, рева, 2, 0.01, 61.48
1196, раскаянье, 2, 0.01, 61.49
1197, разумеет, 2, 0.01, 61.50
1198, разнесутся, 2, 0.01, 61.51
1199, радостью, 2, 0.01, 61.52
1200, радости, 2, 0.01, 61.53
1201, радостей, 2, 0.01, 61.54
1202, пыль, 2, 0.01, 61.55
1203, путник, 2, 0.01, 61.57
1204, прочь;, 2, 0.01, 61.58
1205, прочь, 2, 0.01, 61.59
1206, проч, 2, 0.01, 61.60
1207, простираем, 2, 0.01, 61.61
1208, простер, 2, 0.01, 61.62
1209, пророки, 2, 0.01, 61.63
1210, проповедать, 2, 0.01, 61.64
1211, пропасти, 2, 0.01, 61.65
1212, провозвестник, 2, 0.01, 61.66
1213, проводит, 2, 0.01, 61.67
1214, пробавил, 2, 0.01, 61.68
1215, приятно, 2, 0.01, 61.70
1216, природой, 2, 0.01, 61.71
1217, принимает, 2, 0.01, 61.72
1218, примирити, 2, 0.01, 61.73
1219, примеру, 2, 0.01, 61.74
1220, пример, 2, 0.01, 61.75
1221, прикосновеньем, 2, 0.01, 61.76
1222, призри, 2, 0.01, 61.77
1223, привесть, 2, 0.01, 61.78
1224, преходило, 2, 0.01, 61.79
1225, премудрость, 2, 0.01, 61.80
1226, премудрости, 2, 0.01, 61.82
1227, прелестны, 2, 0.01, 61.83
1228, прекрасный, 2, 0.01, 61.84
1229, преисподня, 2, 0.01, 61.85
1230, предыдет, 2, 0.01, 61.86
1231, пределов, 2, 0.01, 61.87
1232, предвещали, 2, 0.01, 61.88
1233, предвечно:, 2, 0.01, 61.89
1234, превыше, 2, 0.01, 61.90
1235, превыспренних, 2, 0.01, 61.91
1236, пребывает, 2, 0.01, 61.92
1237, пре, 2, 0.01, 61.93
1238, правых, 2, 0.01, 61.95
1239, правосудьем, 2, 0.01, 61.96
1240, правитель, 2, 0.01, 61.97
1241, праведник, 2, 0.01, 61.98
1242, поют, 2, 0.01, 61.99
1243, почто, 2, 0.01, 62.00
1244, потоки, 2, 0.01, 62.01
1245, потек, 2, 0.01, 62.02
1246, постичь, 2, 0.01, 62.03
1247, поставил, 2, 0.01, 62.04
1248, послание, 2, 0.01, 62.05
1249, порочны, 2, 0.01, 62.06
1250, пор, 2, 0.01, 62.08
1251, поприще, 2, 0.01, 62.09
1252, помыслах, 2, 0.01, 62.10
1253, помощник, 2, 0.01, 62.11
1254, помощи, 2, 0.01, 62.12
1255, помочь, 2, 0.01, 62.13
1256, полагаюсь, 2, 0.01, 62.14
1257, покрыла, 2, 0.01, 62.15
1258, покров;, 2, 0.01, 62.16
1259, покоить, 2, 0.01, 62.17
1260, познают, 2, 0.01, 62.18
1261, подвиг, 2, 0.01, 62.20
1262, погас, 2, 0.01, 62.21
1263, повязка, 2, 0.01, 62.22
1264, повелел, 2, 0.01, 62.23
1265, плотью, 2, 0.01, 62.24
1266, плод;, 2, 0.01, 62.25
1267, плод, 2, 0.01, 62.26
1268, плачет, 2, 0.01, 62.27
1269, плаче, 2, 0.01, 62.28
1270, пламенно, 2, 0.01, 62.29
1271, пищу, 2, 0.01, 62.30
1272, питатель, 2, 0.01, 62.31
1273, пире, 2, 0.01, 62.33
1274, печальна, 2, 0.01, 62.34
1275, печаль, 2, 0.01, 62.35
1276, печали, 2, 0.01, 62.36
1277, печалей, 2, 0.01, 62.37
1278, перст, 2, 0.01, 62.38
1279, пепел, 2, 0.01, 62.39
1280, пел, 2, 0.01, 62.40
1281, певцов, 2, 0.01, 62.41
1282, пастыри, 2, 0.01, 62.42
1283, пастух, 2, 0.01, 62.43
1284, пареньем, 2, 0.01, 62.45
1285, падет, 2, 0.01, 62.46
1286, очес, 2, 0.01, 62.47
1287, очах, 2, 0.01, 62.48
1288, очам, 2, 0.01, 62.49
1289, отчизны, 2, 0.01, 62.50
1290, отсвет, 2, 0.01, 62.51
1291, отлученье, 2, 0.01, 62.52
1292, открыл, 2, 0.01, 62.53
1293, открой, 2, 0.01, 62.54
1294, остов, 2, 0.01, 62.55
1295, оставляй, 2, 0.01, 62.56
1296, определил, 2, 0.01, 62.58
1297, опочить, 2, 0.01, 62.59
1298, описать, 2, 0.01, 62.60
1299, оны, 2, 0.01, 62.61
1300, оном, 2, 0.01, 62.62
1301, озареньи, 2, 0.01, 62.63
1302, одра, 2, 0.01, 62.64
1303, одном, 2, 0.01, 62.65
1304, одного, 2, 0.01, 62.66
1305, одним, 2, 0.01, 62.67
1306, одесную, 2, 0.01, 62.68
1307, огонь, 2, 0.01, 62.69
1308, огня, 2, 0.01, 62.71
1309, общей, 2, 0.01, 62.72
1310, образец, 2, 0.01, 62.73
1311, обороны, 2, 0.01, 62.74
1312, облеченный, 2, 0.01, 62.75
1313, облачился, 2, 0.01, 62.76
1314, область, 2, 0.01, 62.77
1315, облака, 2, 0.01, 62.78
1316, обитель, 2, 0.01, 62.79
1317, обители, 2, 0.01, 62.80
1318, об, 2, 0.01, 62.81
1319, ныне, 2, 0.01, 62.83
1320, нужно, 2, 0.01, 62.84
1321, нощи, 2, 0.01, 62.85
1322, нозе, 2, 0.01, 62.86
1323, никогда, 2, 0.01, 62.87
1324, никакой, 2, 0.01, 62.88
1325, низкой, 2, 0.01, 62.89
1326, нечестивых, 2, 0.01, 62.90
1327, нетленных, 2, 0.01, 62.91
1328, несметны, 2, 0.01, 62.92
1329, неправды, 2, 0.01, 62.93
1330, неподвижно, 2, 0.01, 62.94
1331, некий, 2, 0.01, 62.96
1332, некаким, 2, 0.01, 62.97
1333, нег, 2, 0.01, 62.98
1334, невинностью, 2, 0.01, 62.99
1335, небу, 2, 0.01, 63.00
1336, небесных, 2, 0.01, 63.01
1337, небесный, 2, 0.01, 63.02
1338, небесны, 2, 0.01, 63.03
1339, небесной, 2, 0.01, 63.04
1340, небесна, 2, 0.01, 63.05
1341, небесе», 2, 0.01, 63.06
1342, небесами, 2, 0.01, 63.08
1343, нашей, 2, 0.01, 63.09
1344, наше, 2, 0.01, 63.10
1345, начал, 2, 0.01, 63.11
1346, научил, 2, 0.01, 63.12
1347, насыщенье, 2, 0.01, 63.13
1348, наслажденья, 2, 0.01, 63.14
1349, насекомым, 2, 0.01, 63.15
1350, народов, 2, 0.01, 63.16
1351, наполняет, 2, 0.01, 63.17
1352, напасти, 2, 0.01, 63.18
1353, наказать, 2, 0.01, 63.19
1354, надобно, 2, 0.01, 63.21
1355, надеясь, 2, 0.01, 63.22
1356, надежду, 2, 0.01, 63.23
1357, мя, 2, 0.01, 63.24
1358, мыслях, 2, 0.01, 63.25
1359, мучитель, 2, 0.01, 63.26
1360, мудрость, 2, 0.01, 63.27
1361, мудрой, 2, 0.01, 63.28
1362, мрачных, 2, 0.01, 63.29
1363, мраке, 2, 0.01, 63.30
1364, мрака, 2, 0.01, 63.31
1365, мощь, 2, 0.01, 63.32
1366, морях, 2, 0.01, 63.34
1367, морю, 2, 0.01, 63.35
1368, морь, 2, 0.01, 63.36
1369, морей, 2, 0.01, 63.37
1370, монарх;, 2, 0.01, 63.38
1371, мольбе, 2, 0.01, 63.39
1372, молчаньи, 2, 0.01, 63.40
1373, молньи, 2, 0.01, 63.41
1374, молился, 2, 0.01, 63.42
1375, моленье, 2, 0.01, 63.43
1376, мнят, 2, 0.01, 63.44
1377, мнит, 2, 0.01, 63.46
1378, мнил, 2, 0.01, 63.47
1379, мирских, 2, 0.01, 63.48
1380, мимо, 2, 0.01, 63.49
1381, милы, 2, 0.01, 63.50
1382, милостив, 2, 0.01, 63.51
1383, мест, 2, 0.01, 63.52
