word, count, percent, cum
hacen, 75, 0.02, 71.73
doña, 75, 0.02, 71.74
debajo, 75, 0.02, 71.76
batalla, 75, 0.02, 71.78
allá, 75, 0.02, 71.80
podrá, 74, 0.02, 71.82
nuestros, 74, 0.02, 71.84
entendimiento, 74, 0.02, 71.86
dueña, 74, 0.02, 71.88
caballerías, 74, 0.02, 71.90
ésta, 73, 0.02, 71.92
valeroso, 73, 0.02, 71.94
semejantes, 73, 0.02, 71.96
sansón, 73, 0.02, 71.98
pensamiento, 73, 0.02, 72.00
locura, 73, 0.02, 72.02
licencia, 73, 0.02, 72.03
haga, 73, 0.02, 72.05
fortuna, 73, 0.02, 72.07
eres, 73, 0.02, 72.09
zoraida, 72, 0.02, 72.11
venían, 72, 0.02, 72.13
rico, 72, 0.02, 72.15
entró, 72, 0.02, 72.17
e, 72, 0.02, 72.19
brazo, 72, 0.02, 72.21
remedio, 71, 0.02, 72.22
reino, 71, 0.02, 72.24
quijote:, 71, 0.02, 72.26
priesa, 71, 0.02, 72.28
jumento, 71, 0.02, 72.30
fuere, 71, 0.02, 72.32
espacio, 71, 0.02, 72.34
discreto, 71, 0.02, 72.35
agua, 71, 0.02, 72.37
silencio, 70, 0.02, 72.39
luz, 70, 0.02, 72.41
llegar, 70, 0.02, 72.43
hicieron, 70, 0.02, 72.45
halló, 70, 0.02, 72.47
españa, 70, 0.02, 72.48
cuán, 70, 0.02, 72.50
¿cómo, 69, 0.02, 72.52
llegaron, 69, 0.02, 72.54
cristiano, 69, 0.02, 72.56
criado, 69, 0.02, 72.57
condición, 69, 0.02, 72.59
suceso, 68, 0.02, 72.61
padres, 68, 0.02, 72.63
mandó, 68, 0.02, 72.65
hidalgo, 68, 0.02, 72.66
haré, 68, 0.02, 72.68
desgracia, 68, 0.02, 72.70
deseos, 68, 0.02, 72.72
vestido, 67, 0.02, 72.73
tomó, 67, 0.02, 72.75
sucedió, 67, 0.02, 72.77
querría, 67, 0.02, 72.79
labrador, 67, 0.02, 72.80
hazañas, 67, 0.02, 72.82
gracias, 67, 0.02, 72.84
cristianos, 67, 0.02, 72.86
sancho;, 66, 0.02, 72.88
pensaba, 66, 0.02, 72.89
espaldas, 66, 0.02, 72.91
creer, 66, 0.02, 72.93
virtud, 65, 0.02, 72.94
par, 65, 0.02, 72.96
pan, 65, 0.02, 72.98
oír, 65, 0.02, 73.00
muestras, 65, 0.02, 73.01
leído, 65, 0.02, 73.03
hemos, 65, 0.02, 73.05
hago, 65, 0.02, 73.06
doncellas, 65, 0.02, 73.08
andar, 65, 0.02, 73.10
ama, 65, 0.02, 73.11
tenían, 64, 0.02, 73.13
querer, 64, 0.02, 73.15
mayores, 64, 0.02, 73.16
llamaba, 64, 0.02, 73.18
esperar, 64, 0.02, 73.20
amigos, 64, 0.02, 73.22
tenido, 63, 0.02, 73.23
silla, 63, 0.02, 73.25
señal, 63, 0.02, 73.26
principio, 63, 0.02, 73.28
pasado, 63, 0.02, 73.30
noticia, 63, 0.02, 73.31
maese, 63, 0.02, 73.33
lanza, 63, 0.02, 73.35
grandeza, 63, 0.02, 73.36
barbas, 63, 0.02, 73.38
antonio, 63, 0.02, 73.40
verde, 62, 0.02, 73.41
temor, 62, 0.02, 73.43
quisiere, 62, 0.02, 73.45
oyendo, 62, 0.02, 73.46
leer, 62, 0.02, 73.48
escuderos, 62, 0.02, 73.49
edad, 62, 0.02, 73.51
suya, 61, 0.02, 73.53
ningún, 61, 0.02, 73.54
discurso, 61, 0.02, 73.56
dije, 61, 0.02, 73.57
diez, 61, 0.02, 73.59
criados, 61, 0.02, 73.61
bosque, 61, 0.02, 73.62
ánimo, 60, 0.02, 73.64
vea, 60, 0.02, 73.65
tuviese, 60, 0.02, 73.67
sucesos, 60, 0.02, 73.69
sola, 60, 0.02, 73.70
queda, 60, 0.02, 73.72
dormir, 60, 0.02, 73.73
compañía, 60, 0.02, 73.75
suelen, 59, 0.02, 73.76
sangre, 59, 0.02, 73.78
renegado, 59, 0.02, 73.80
libre, 59, 0.02, 73.81
hubiese, 59, 0.02, 73.83
haciendo, 59, 0.02, 73.84
enemigo, 59, 0.02, 73.86
encantadores, 59, 0.02, 73.87
dolor, 59, 0.02, 73.89
diese, 59, 0.02, 73.90
cuyo, 59, 0.02, 73.92
consejo, 59, 0.02, 73.93
ansí, 59, 0.02, 73.95
vieron, 58, 0.02, 73.97
vi, 58, 0.02, 73.98
valiente, 58, 0.02, 74.00
respondió:, 58, 0.02, 74.01
quedaron, 58, 0.02, 74.03
principal, 58, 0.02, 74.04
pastor, 58, 0.02, 74.06
mirar, 58, 0.02, 74.07
media, 58, 0.02, 74.09
hallar, 58, 0.02, 74.10
consigo, 58, 0.02, 74.12
azotes, 58, 0.02, 74.13
ahí, 58, 0.02, 74.15
acabó, 58, 0.02, 74.16
provecho, 57, 0.01, 74.18
paz, 57, 0.01, 74.19
necesidad, 57, 0.01, 74.21
llama, 57, 0.01, 74.22
hijos, 57, 0.01, 74.24
estuvo, 57, 0.01, 74.25
destos, 57, 0.01, 74.27
daño, 57, 0.01, 74.28
culpa, 57, 0.01, 74.30
ante, 57, 0.01, 74.31
veo, 56, 0.01, 74.33
tienes, 56, 0.01, 74.34
