word, count, percent, cum
determined, 31, 0.03, 75.63
comfort, 31, 0.03, 75.65
bourgh, 31, 0.03, 75.68
afterwards, 31, 0.03, 75.70
surprised, 30, 0.02, 75.73
surprise, 30, 0.02, 75.75
set, 30, 0.02, 75.78
satisfied, 30, 0.02, 75.80
resolved, 30, 0.02, 75.83
name, 30, 0.02, 75.85
ladyship, 30, 0.02, 75.88
five, 30, 0.02, 75.90
exactly, 30, 0.02, 75.93
door, 30, 0.02, 75.95
answered, 30, 0.02, 75.97
allow, 30, 0.02, 76.00
younger, 29, 0.02, 76.02
silence, 29, 0.02, 76.05
obliged, 29, 0.02, 76.07
men, 29, 0.02, 76.09
meet, 29, 0.02, 76.12
mean, 29, 0.02, 76.14
lost, 29, 0.02, 76.17
it;, 29, 0.02, 76.19
fine, 29, 0.02, 76.21
equal, 29, 0.02, 76.24
dinner, 29, 0.02, 76.26
countenance, 29, 0.02, 76.29
bennet’s, 29, 0.02, 76.31
astonishment, 29, 0.02, 76.33
appeared, 29, 0.02, 76.36
appearance, 29, 0.02, 76.38
appear, 29, 0.02, 76.40
_that_, 29, 0.02, 76.43
“how, 28, 0.02, 76.45
saying, 28, 0.02, 76.47
particular, 28, 0.02, 76.50
opportunity, 28, 0.02, 76.52
offer, 28, 0.02, 76.54
night, 28, 0.02, 76.57
necessary, 28, 0.02, 76.59
me”, 28, 0.02, 76.61
looking, 28, 0.02, 76.64
joined, 28, 0.02, 76.66
end, 28, 0.02, 76.68
days, 28, 0.02, 76.71
dance, 28, 0.02, 76.73
consequence, 28, 0.02, 76.75
ball, 28, 0.02, 76.77
assured, 28, 0.02, 76.80
ask, 28, 0.02, 76.82
arrival, 28, 0.02, 76.84
air, 28, 0.02, 76.87
words, 27, 0.02, 76.89
understand, 27, 0.02, 76.91
things, 27, 0.02, 76.93
society, 27, 0.02, 76.96
respect, 27, 0.02, 76.98
mentioned, 27, 0.02, 77.00
mention, 27, 0.02, 77.02
knowing, 27, 0.02, 77.04
kindness, 27, 0.02, 77.07
jane’s, 27, 0.02, 77.09
him;, 27, 0.02, 77.11
highly, 27, 0.02, 77.13
face, 27, 0.02, 77.15
early, 27, 0.02, 77.18
during, 27, 0.02, 77.20
call, 27, 0.02, 77.22
“he, 26, 0.02, 77.24
wholly, 26, 0.02, 77.26
truth, 26, 0.02, 77.29
thus, 26, 0.02, 77.31
supposed, 26, 0.02, 77.33
satisfaction, 26, 0.02, 77.35
receive, 26, 0.02, 77.37
phillips, 26, 0.02, 77.39
news, 26, 0.02, 77.41
liked, 26, 0.02, 77.44
gentleman, 26, 0.02, 77.46
forward, 26, 0.02, 77.48
easily, 26, 0.02, 77.50
anxious, 26, 0.02, 77.52
already, 26, 0.02, 77.54
alone, 26, 0.02, 77.56
allowed, 26, 0.02, 77.59
absence, 26, 0.02, 77.61
turn, 25, 0.02, 77.63
table, 25, 0.02, 77.65
smile, 25, 0.02, 77.67
persuaded, 25, 0.02, 77.69
oh, 25, 0.02, 77.71
mother’s, 25, 0.02, 77.73
meant, 25, 0.02, 77.75
keep, 25, 0.02, 77.77
hours, 25, 0.02, 77.79
got, 25, 0.02, 77.81
giving, 25, 0.02, 77.83
followed, 25, 0.02, 77.85
expressed, 25, 0.02, 77.87
disposition, 25, 0.02, 77.89
delight, 25, 0.02, 77.92
credit, 25, 0.02, 77.94
circumstances, 25, 0.02, 77.96
case, 25, 0.02, 77.98
bear, 25, 0.02, 78.00
attentions, 25, 0.02, 78.02
attachment, 25, 0.02, 78.04
among, 25, 0.02, 78.06
“this, 24, 0.02, 78.08
week, 24, 0.02, 78.10
wanted, 24, 0.02, 78.12
walking, 24, 0.02, 78.14
temper, 24, 0.02, 78.16
silent, 24, 0.02, 78.18
serious, 24, 0.02, 78.20
reply, 24, 0.02, 78.22
pain, 24, 0.02, 78.24
officers, 24, 0.02, 78.26
observed, 24, 0.02, 78.28
neighbourhood, 24, 0.02, 78.30
greater, 24, 0.02, 78.32
entirely, 24, 0.02, 78.34
easy, 24, 0.02, 78.36
doing, 24, 0.02, 78.37
compliment, 24, 0.02, 78.39
collins’s, 24, 0.02, 78.41
change, 24, 0.02, 78.43
attended, 24, 0.02, 78.45
admiration, 24, 0.02, 78.47
year, 23, 0.02, 78.49
them;, 23, 0.02, 78.51
spite, 23, 0.02, 78.53
send, 23, 0.02, 78.55
second, 23, 0.02, 78.57
said:, 23, 0.02, 78.59
probably, 23, 0.02, 78.61
prevented, 23, 0.02, 78.62
new, 23, 0.02, 78.64
living, 23, 0.02, 78.66
inquiries, 23, 0.02, 78.68
information, 23, 0.02, 78.70
imagine, 23, 0.02, 78.72
hearing, 23, 0.02, 78.74
following, 23, 0.02, 78.76
delighted, 23, 0.02, 78.78
considered, 23, 0.02, 78.80
children, 23, 0.02, 78.81
beauty, 23, 0.02, 78.83
ago, 23, 0.02, 78.85
acquainted, 23, 0.02, 78.87
“is, 22, 0.02, 78.89
whenever, 22, 0.02, 78.91
thoughts, 22, 0.02, 78.93
spent, 22, 0.02, 78.94
small, 22, 0.02, 78.96
several, 22, 0.02, 78.98
seems, 22, 0.02, 79.00
remained, 22, 0.02, 79.02
money, 22, 0.02, 79.03
meeting, 22, 0.02, 79.05
large, 22, 0.02, 79.07
interest, 22, 0.02, 79.09
hopes, 22, 0.02, 79.11
frequently, 22, 0.02, 79.12
fixed, 22, 0.02, 79.14
fear, 22, 0.02, 79.16
fair, 22, 0.02, 79.18
especially, 22, 0.02, 79.20
dislike, 22, 0.02, 79.21
depend, 22, 0.02, 79.23
degree, 22, 0.02, 79.25
darcy”, 22, 0.02, 79.27
conduct, 22, 0.02, 79.29
concern, 22, 0.02, 79.31
anybody, 22, 0.02, 79.32
“your, 21, 0.02, 79.34
wrote, 21, 0.02, 79.36
terms, 21, 0.02, 79.38
sake, 21, 0.02, 79.39
repeated, 21, 0.02, 79.41
relations, 21, 0.02, 79.43
pretty, 21, 0.02, 79.44
praise, 21, 0.02, 79.46
pounds, 21, 0.02, 79.48
nature, 21, 0.02, 79.50
match, 21, 0.02, 79.51
master, 21, 0.02, 79.53
marrying, 21, 0.02, 79.55
listened, 21, 0.02, 79.57
latter, 21, 0.02, 79.58
intended, 21, 0.02, 79.60
instead, 21, 0.02, 79.62
importance, 21, 0.02, 79.63
hour, 21, 0.02, 79.65
hand, 21, 0.02, 79.67
expression, 21, 0.02, 79.69
express, 21, 0.02, 79.70
except, 21, 0.02, 79.72
exceedingly, 21, 0.02, 79.74
event, 21, 0.02, 79.76
elizabeth;, 21, 0.02, 79.77
desire, 21, 0.02, 79.79
company, 21, 0.02, 79.81
brighton, 21, 0.02, 79.82
anyone, 21, 0.02, 79.84
above, 21, 0.02, 79.86
_you_, 21, 0.02, 79.88
“she, 20, 0.02, 79.89
“no, 20, 0.02, 79.91
voice, 20, 0.02, 79.93
used, 20, 0.02, 79.94
trouble, 20, 0.02, 79.96
times, 20, 0.02, 79.97
thinking, 20, 0.02, 79.99
sitting, 20, 0.02, 80.01
receiving, 20, 0.02, 80.02
ready, 20, 0.02, 80.04
proper, 20, 0.02, 80.06
promised, 20, 0.02, 80.07
pray, 20, 0.02, 80.09
pleasing, 20, 0.02, 80.11
pleasant, 20, 0.02, 80.12
natural, 20, 0.02, 80.14
live, 20, 0.02, 80.16
knowledge, 20, 0.02, 80.17
journey, 20, 0.02, 80.19
humour, 20, 0.02, 80.21
greatest, 20, 0.02, 80.22
gratitude, 20, 0.02, 80.24
forced, 20, 0.02, 80.25
equally, 20, 0.02, 80.27
endeavour, 20, 0.02, 80.29
directly, 20, 0.02, 80.30
derbyshire, 20, 0.02, 80.32
dancing, 20, 0.02, 80.34
connection, 20, 0.02, 80.35
breakfast, 20, 0.02, 80.37
attempt, 20, 0.02, 80.39
work, 19, 0.02, 80.40
women, 19, 0.02, 80.42
understanding, 19, 0.02, 80.43
them”, 19, 0.02, 80.45
strong, 19, 0.02, 80.46
sent, 19, 0.02, 80.48
remember, 19, 0.02, 80.50
particulars, 19, 0.02, 80.51
park, 19, 0.02, 80.53
notice, 19, 0.02, 80.54
need, 19, 0.02, 80.56
library, 19, 0.02, 80.57
late, 19, 0.02, 80.59
join, 19, 0.02, 80.60
inclination, 19, 0.02, 80.62
hunsford, 19, 0.02, 80.64
hoped, 19, 0.02, 80.65
happened, 19, 0.02, 80.67
further, 19, 0.02, 80.68
full, 19, 0.02, 80.70
favourite, 19, 0.02, 80.71
father’s, 19, 0.02, 80.73
eldest, 19, 0.02, 80.75
drew, 19, 0.02, 80.76
danger, 19, 0.02, 80.78
curiosity, 19, 0.02, 80.79
circumstance, 19, 0.02, 80.81
cause, 19, 0.02, 80.82
all”, 19, 0.02, 80.84
acknowledged, 19, 0.02, 80.86
_her_, 19, 0.02, 80.87
vanity, 18, 0.01, 80.89
vain, 18, 0.01, 80.90
unless, 18, 0.01, 80.92
taking, 18, 0.01, 80.93
superior, 18, 0.01, 80.94
state, 18, 0.01, 80.96
son, 18, 0.01, 80.97
slight, 18, 0.01, 80.99
resolution, 18, 0.01, 81.00
regiment, 18, 0.01, 81.02
reached, 18, 0.01, 81.03
question, 18, 0.01, 81.05
proud, 18, 0.01, 81.06
play, 18, 0.01, 81.08
persuade, 18, 0.01, 81.09
pause, 18, 0.01, 81.11
paid, 18, 0.01, 81.12
none, 18, 0.01, 81.14
niece, 18, 0.01, 81.15
matter, 18, 0.01, 81.17
light, 18, 0.01, 81.18
led, 18, 0.01, 81.20
leaving, 18, 0.01, 81.21
intelligence, 18, 0.01, 81.23
her”, 18, 0.01, 81.24
her;, 18, 0.01, 81.26
health, 18, 0.01, 81.27
fancy, 18, 0.01, 81.29
excellent, 18, 0.01, 81.30
estate, 18, 0.01, 81.31
eliza, 18, 0.01, 81.33
design, 18, 0.01, 81.34
delightful, 18, 0.01, 81.36
comprehend, 18, 0.01, 81.37
common, 18, 0.01, 81.39
cold, 18, 0.01, 81.40
charming, 18, 0.01, 81.42
capable, 18, 0.01, 81.43
avoid, 18, 0.01, 81.45
anxiety, 18, 0.01, 81.46
affected, 18, 0.01, 81.48
admire, 18, 0.01, 81.49
address, 18, 0.01, 81.51
“there, 17, 0.01, 81.52
written, 17, 0.01, 81.54
wait, 17, 0.01, 81.55
sight, 17, 0.01, 81.56
round, 17, 0.01, 81.58
regret, 17, 0.01, 81.59
purpose, 17, 0.01, 81.61
proved, 17, 0.01, 81.62
perfect, 17, 0.01, 81.63
mistaken, 17, 0.01, 81.65
maria, 17, 0.01, 81.66
loss, 17, 0.01, 81.68
kept, 17, 0.01, 81.69
high, 17, 0.01, 81.70
fortnight, 17, 0.01, 81.72
evident, 17, 0.01, 81.73
drawingroom, 17, 0.01, 81.75
connections, 17, 0.01, 81.76
concerned, 17, 0.01, 81.77
civil, 17, 0.01, 81.79
charlotte’s, 17, 0.01, 81.80
chance, 17, 0.01, 81.81
bring, 17, 0.01, 81.83
beg, 17, 0.01, 81.84
affectionate, 17, 0.01, 81.86
addressed, 17, 0.01, 81.87
accept, 17, 0.01, 81.88
absolutely, 17, 0.01, 81.90
_your_, 17, 0.01, 81.91
“when, 16, 0.01, 81.93
“we, 16, 0.01, 81.94
“for, 16, 0.01, 81.95
“do, 16, 0.01, 81.97
true, 16, 0.01, 81.98
tried, 16, 0.01, 81.99
tone, 16, 0.01, 82.00
thank, 16, 0.01, 82.02
summer, 16, 0.01, 82.03
suddenly, 16, 0.01, 82.04
step, 16, 0.01, 82.06
