word, count, percent, cum
stillness, 9, 0.01, 77.46
sorry, 9, 0.01, 77.47
sick, 9, 0.01, 77.48
shucks, 9, 0.01, 77.50
shot, 9, 0.01, 77.51
short, 9, 0.01, 77.52
sharp, 9, 0.01, 77.54
seat, 9, 0.01, 77.55
searched, 9, 0.01, 77.56
satisfied, 9, 0.01, 77.57
rotten, 9, 0.01, 77.59
rogers, 9, 0.01, 77.60
rich, 9, 0.01, 77.61
raised, 9, 0.01, 77.62
quickly, 9, 0.01, 77.64
promised, 9, 0.01, 77.65
power, 9, 0.01, 77.66
play, 9, 0.01, 77.68
pipe, 9, 0.01, 77.69
opportunity, 9, 0.01, 77.70
often, 9, 0.01, 77.71
nights, 9, 0.01, 77.73
moving, 9, 0.01, 77.74
longer, 9, 0.01, 77.75
laid, 9, 0.01, 77.76
joined, 9, 0.01, 77.78
hush, 9, 0.01, 77.79
hurt, 9, 0.01, 77.80
hood, 9, 0.01, 77.81
hat, 9, 0.01, 77.83
graveyard, 9, 0.01, 77.84
grass, 9, 0.01, 77.85
gay, 9, 0.01, 77.87
gang, 9, 0.01, 77.88
funeral, 9, 0.01, 77.89
friends, 9, 0.01, 77.90
forward, 9, 0.01, 77.92
forth, 9, 0.01, 77.93
fly, 9, 0.01, 77.94
flew, 9, 0.01, 77.95
fish, 9, 0.01, 77.97
fact, 9, 0.01, 77.98
excitement, 9, 0.01, 77.99
empty, 9, 0.01, 78.01
ear, 9, 0.01, 78.02
dreadful, 9, 0.01, 78.03
doubt, 9, 0.01, 78.04
distress, 9, 0.01, 78.06
dim, 9, 0.01, 78.07
devil, 9, 0.01, 78.08
darkness, 9, 0.01, 78.09
cross, 9, 0.01, 78.11
cried, 9, 0.01, 78.12
clean, 9, 0.01, 78.13
cautiously, 9, 0.01, 78.15
caught, 9, 0.01, 78.16
cardiff, 9, 0.01, 78.17
brother, 9, 0.01, 78.18
break, 9, 0.01, 78.20
board, 9, 0.01, 78.21
begin, 9, 0.01, 78.22
beetle, 9, 0.01, 78.23
bark, 9, 0.01, 78.25
aunts, 9, 0.01, 78.26
asked, 9, 0.01, 78.27
arm, 9, 0.01, 78.29
am, 9, 0.01, 78.30
again;, 9, 0.01, 78.31
_now_, 9, 0.01, 78.32
year, 8, 0.01, 78.33
worked, 8, 0.01, 78.35
whitewash, 8, 0.01, 78.36
whisper, 8, 0.01, 78.37
wed, 8, 0.01, 78.38
watching, 8, 0.01, 78.39
wasnt, 8, 0.01, 78.40
walters, 8, 0.01, 78.41
verses, 8, 0.01, 78.42
uncomfortable, 8, 0.01, 78.44
twelve, 8, 0.01, 78.45
troubles, 8, 0.01, 78.46
touch, 8, 0.01, 78.47
tother, 8, 0.01, 78.48
tooth, 8, 0.01, 78.49
tonight, 8, 0.01, 78.50
thunder, 8, 0.01, 78.52
thrust, 8, 0.01, 78.53
thread, 8, 0.01, 78.54
thatchers, 8, 0.01, 78.55
tale, 8, 0.01, 78.56
tackle, 8, 0.01, 78.57
swept, 8, 0.01, 78.58
swear, 8, 0.01, 78.59
sudden, 8, 0.01, 78.61
stump, 8, 0.01, 78.62
story, 8, 0.01, 78.63
stick, 8, 0.01, 78.64
state, 8, 0.01, 78.65
st, 8, 0.01, 78.66
spunkwater, 8, 0.01, 78.67
spread, 8, 0.01, 78.68
spot, 8, 0.01, 78.70
splendor, 8, 0.01, 78.71
snatched, 8, 0.01, 78.72
slipped, 8, 0.01, 78.73
